Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2016-05-31,0.006073039245174712,0.7647481560707092,-0.008460168058200076,0,-1000000,19374.66859817505
2016-06-01,0.011239176023110177,0.7648124694824219,-0.0005920241894611353,0,-1000000,19310.355186462402
2016-06-02,0.011837351871587173,0.7637085914611816,0.00029681265449573916,0,-1000000,20414.233207702637
2016-06-05,0.021492007733428572,0.7716466188430786,0.016643712465740448,1,0,12476.205825805664
2016-06-06,0.008112884737961918,0.7804147005081177,0.009600964378129233,0,0,12476.205825805664
2016-06-07,0.009716978831736604,0.7839017510414124,0.013065780213645642,1,1000000,12476.205825805664
2016-06-08,0.02848052006671159,0.7883948683738708,0.020020027010914966,0,1000000,16969.32315826416
2016-06-09,0.026985802044823308,0.785582959651947,0.012166646859910547,-1,0,14157.414436340332
2016-06-12,0.018934029343442682,0.7823318243026733,0.0043480056608409205,0,0,14157.414436340332
2016-06-13,0.01899589584248291,0.7795326113700867,0.0097129004027613,0,0,14157.414436340332
2016-06-14,0.01170905150042583,0.7775686979293823,0.0044005727869337215,0,0,14157.414436340332
2016-06-15,0.02573066415021942,0.774713397026062,0.015840580086277915,1,1000000,14157.414436340332
2016-06-16,0.02242700457853772,0.7741795778274536,0.0174687157504646,0,1000000,13623.595237731934
2016-06-19,0.020551665876914805,0.778337299823761,0.025525895169459904,0,1000000,17781.317234039307
2016-06-20,0.019823641971710337,0.7813720703125,0.025515908665056625,-1,0,20816.08772277832
2016-06-21,0.0204635529745218,0.7811279296875,0.01952500729580922,1,1000000,20816.08772277832
2016-06-22,0.022857953741267454,0.7803964614868164,0.02676803583696639,0,1000000,20084.619522094727
2016-06-23,0.026719865820595757,0.7793017029762268,0.02116297064258407,0,1000000,18989.861011505127
2016-06-26,0.02048479378527275,0.767990231513977,-0.003525053676569127,0,1000000,7678.389549255371
2016-06-27,0.00951940362377261,0.7653627395629883,-0.010450109199954392,-1,0,5050.897598266602
2016-06-28,0.01392883887733024,0.7681081295013428,-0.008356206772316849,0,0,5050.897598266602
2016-06-29,0.013927357189883006,0.7731381058692932,-0.006087377844775198,0,0,5050.897598266602
2016-06-30,0.015284038009421146,0.7717240452766418,-0.007550063460153907,0,0,5050.897598266602
2016-07-03,0.016945658843464058,0.7745333313941956,-0.0054444144739315805,0,0,5050.897598266602
2016-07-04,0.017684706870044205,0.7771638035774231,-0.0034088969361950913,0,0,5050.897598266602
2016-07-05,0.011427757032938869,0.7688995599746704,-0.005494287464389693,0,0,5050.897598266602
2016-07-06,0.008172497021273255,0.7716049551963806,-0.003932247235568167,0,0,5050.897598266602
2016-07-07,0.02441633511595365,0.7694082856178284,-0.00013493778380646988,0,0,5050.897598266602
2016-07-10,0.03514746923881461,0.7665772438049316,0.00489963244769139,0,0,5050.897598266602
2016-07-11,0.026731208850863372,0.7620208859443665,0.0018081901090248125,0,0,5050.897598266602
2016-07-12,0.03060119435774366,0.7658374905586243,-0.002182602037937028,0,0,5050.897598266602
2016-07-13,0.018853180736115787,0.7707544565200806,-0.005856640972947565,0,0,5050.897598266602
2016-07-14,-0.0025376650020106474,0.7746953368186951,-0.010652700143239264,-1,-1000000,5050.897598266602
2016-07-17,-0.014540489961303554,0.7717896103858948,-0.015121380176560818,0,-1000000,7956.6240310668945
2016-07-18,-0.020192661767849247,0.7717240452766418,-0.015391866528557703,1,0,8022.189140319824
2016-07-19,-0.014505252331919318,0.7676600217819214,-0.016345330951506865,-1,-1000000,8022.189140319824
2016-07-20,-0.02426026339924024,0.7652748823165894,-0.016002360408735948,0,-1000000,10407.328605651855
2016-07-21,-0.01618807758206831,0.764894425868988,-0.007718808452324681,1,0,10787.785053253174
2016-07-24,-0.01161614882763613,0.761295735836029,-0.009579827339944502,0,0,10787.785053253174
2016-07-25,-0.008686813022040465,0.756263792514801,-0.0020962846100864947,0,0,10787.785053253174
2016-07-26,-0.0007644919948525068,0.7589845061302185,-0.0009143323780096557,0,0,10787.785053253174
2016-07-27,0.0009628387783002183,0.7611914277076721,0.003652368941203729,0,0,10787.785053253174
2016-07-28,0.0009598020738052293,0.7603464126586914,0.005484401470157485,0,0,10787.785053253174
2016-07-31,0.010782222391955266,0.7657964825630188,0.017259836653149573,1,1000000,10787.785053253174
2016-08-01,0.011497759911565684,0.7620499134063721,0.01800431000789999,0,1000000,7041.215896606445
2016-08-02,0.015438329673885469,0.7630442380905151,0.027082185712702246,0,1000000,8035.540580749512
2016-08-03,0.004303158962223141,0.7651402354240417,0.01642276077252448,0,1000000,10131.537914276123
2016-08-04,0.0053851483154287345,0.768320620059967,0.011881278959792888,0,1000000,13311.922550201416
2016-08-07,0.006084272273499867,0.7587311267852783,0.011707631312499902,-1,0,3722.4292755126953
2016-08-08,0.009692827074558447,0.7601499557495117,0.010518375624569696,1,1000000,3722.4292755126953
2016-08-09,0.011257160486126409,0.7623810768127441,0.010743448519388393,0,1000000,5953.550338745117
2016-08-10,0.02762829690652228,0.7659313678741455,0.019154823817724285,-1,0,9503.841400146484
2016-08-11,0.010092281852043777,0.7701727151870728,0.006260191629537073,0,0,9503.841400146484
2016-08-14,0.004495139255982428,0.7716823816299438,0.0035927329558289533,0,0,9503.841400146484
2016-08-15,0.005133863482078222,0.7735447883605957,0.0030067950050898387,0,0,9503.841400146484
2016-08-16,0.011428149232305129,0.7774055004119873,0.012084868977020902,1,1000000,9503.841400146484
2016-08-17,0.005225625245016238,0.7785554528236389,0.008923586007697066,0,1000000,10653.793811798096
2016-08-18,0.002015969011889926,0.7827298641204834,0.009140049510413556,-1,0,14828.205108642578
2016-08-21,0.002417996907796203,0.7756989002227783,0.004654940258597946,0,0,14828.205108642578
2016-08-22,0.009515439363113554,0.7727975249290466,0.010310209605007335,1,1000000,14828.205108642578
2016-08-23,0.005999303698311816,0.7740237712860107,0.006755862402869116,0,1000000,16054.45146560669
2016-08-24,0.012178221362451724,0.7733114361763,0.005318378723535384,-1,0,15342.116355895996
2016-08-25,0.007559621885229259,0.7744494080543518,0.0035277979649884325,0,0,15342.116355895996
2016-08-28,0.001238516525905493,0.7683559656143188,-0.005826778758946447,0,0,15342.116355895996
2016-08-29,0.0062197444808068806,0.7686395049095154,-0.003868609356445694,0,0,15342.116355895996
2016-08-30,0.0073273749687330185,0.7641345262527466,-0.006367436109759182,0,0,15342.116355895996
2016-08-31,0.008569880127004003,0.7628230452537537,-0.004931622755254026,0,0,15342.116355895996
2016-09-01,0.014354533821054208,0.7637085914611816,0.0012206341570690465,0,0,15342.116355895996
2016-09-04,0.007936172564615299,0.7695859670639038,-0.006506966191761399,0,0,15342.116355895996
2016-09-05,0.0058358584920512185,0.7734430432319641,-0.0077895376221674755,0,0,15342.116355895996
2016-09-06,0.017554223782513402,0.7784584760665894,0.005763701227666568,0,0,15342.116355895996
2016-09-07,0.023677887434051456,0.7762709259986877,0.006337901797813713,0,0,15342.116355895996
2016-09-08,0.017234351648004482,0.7739339470863342,0.004763519359766101,0,0,15342.116355895996
2016-09-11,0.012079487368726393,0.766400933265686,0.0034436534963302283,0,0,15342.116355895996
2016-09-12,0.01405264542607887,0.7674597501754761,0.006877109777570722,0,0,15342.116355895996
2016-09-13,0.002484307736754801,0.7600112557411194,0.0012678046603453938,0,0,15342.116355895996
2016-09-14,0.006932714538615279,0.7579432129859924,0.00700946578458328,0,0,15342.116355895996
2016-09-15,0.011810082183995367,0.7599362134933472,0.009023632370805916,0,0,15342.116355895996
2016-09-18,0.0050452146768260805,0.7576503753662109,-0.00013279921248720967,0,0,15342.116355895996
2016-09-19,0.00923193332760139,0.7574610114097595,0.004283591357254418,0,0,15342.116355895996
2016-09-20,0.009948836191856604,0.7586217522621155,0.0037769635949919385,0,0,15342.116355895996
2016-09-21,0.007385402407021967,0.7643740773200989,0.007425274362436592,0,0,15342.116355895996
2016-09-22,-0.0005889339258954181,0.7664656043052673,0.006125675094693635,0,0,15342.116355895996
2016-09-25,-0.008006069763672206,0.760363757610321,0.006866803764879218,0,0,15342.116355895996
2016-09-26,0.00242981028871294,0.7560064792633057,0.013761654381439465,1,1000000,15342.116355895996
2016-09-27,0.0038094672836805456,0.7571741938591003,0.012065938665234031,0,1000000,16509.830951690674
2016-09-28,-0.006438121393778969,0.765450656414032,0.002853055824598303,-1,0,24786.293506622314
2016-09-29,-0.007702166061798819,0.7603002190589905,0.003705515458808072,0,0,24786.293506622314
2016-10-02,-0.005684990565699604,0.7614638805389404,0.00016516362508022135,0,0,24786.293506622314
2016-10-03,-0.0019050309769737621,0.7624334096908569,-0.0021964242459496753,0,0,24786.293506622314
2016-10-04,-0.014305406240854836,0.75777667760849,-0.008995431817077735,0,0,24786.293506622314
2016-10-05,-0.016463053484355644,0.7588980793952942,-0.009445033014792012,0,0,24786.293506622314
2016-10-06,-0.014230374844362337,0.7564296126365662,-0.017477393911672825,-1,-1000000,24786.293506622314
2016-10-09,-0.010278812271899664,0.7546372413635254,-0.009490027996832356,0,-1000000,26578.664779663086
2016-10-10,-0.020653687533816946,0.7594744563102722,-0.020611936402882357,1,0,21741.44983291626
2016-10-11,-0.023124579444616516,0.7559036016464233,-0.022957301488278927,-1,-1000000,21741.44983291626
2016-10-12,-0.02450001217947562,0.7532729506492615,-0.02533311268156813,0,-1000000,24372.100830078125
2016-10-13,-0.020725291081287022,0.7574437856674194,-0.022200714021287375,1,0,20201.265811920166
2016-10-16,-0.022231423629715134,0.7609365582466125,-0.027802863732668968,-1,-1000000,20201.265811920166
2016-10-17,-0.00884247820200313,0.7624973058700562,-0.020481198606083426,0,-1000000,18640.518188476562
2016-10-18,-0.002804562845398798,0.7628987431526184,-0.01811685434536139,0,-1000000,18239.080905914307
2016-10-19,0.003844419514247699,0.7614232301712036,-0.011702218530775375,0,-1000000,19714.5938873291
2016-10-20,0.0028599100822012612,0.7560293078422546,-0.01337707647538679,0,-1000000,25108.516216278076
2016-10-23,0.004172664335681699,0.7488954067230225,-0.008748444620228312,1,0,32242.417335510254
2016-10-24,0.00021686777392530658,0.749119758605957,-0.009040570344526376,0,0,32242.417335510254
2016-10-25,0.007797520675719983,0.7489514946937561,-0.004126313763095095,0,0,32242.417335510254
2016-10-26,0.006640866283218076,0.7477250695228577,-0.0013373900066548457,0,0,32242.417335510254
2016-10-27,0.0028421587626847843,0.7469766139984131,-0.004446765306536254,0,0,32242.417335510254
2016-10-31,0.010867650623161232,0.7461573481559753,0.004734981829285156,0,0,32242.417335510254
2016-11-01,0.010823817501787349,0.7452231645584106,0.00530412207286896,0,0,32242.417335510254
2016-11-02,0.017541807392985862,0.7467702031135559,0.014632251987589958,1,1000000,32242.417335510254
2016-11-03,0.030284504864096555,0.7466029524803162,0.021387070608641003,0,1000000,32075.166702270508
2016-11-04,0.037298931589763995,0.746708869934082,0.025486172530167255,0,1000000,32181.084156036377
2016-11-07,0.03145034112558117,0.7485422492027283,0.020230746065082163,0,1000000,34014.46342468262
2016-11-08,0.03301318762491737,0.7478983998298645,0.018769927614033604,-1,0,33370.61405181885
2016-11-09,0.03191792659725494,0.7521341443061829,0.01158359252898494,1,1000000,33370.61405181885
2016-11-10,0.020847300995490807,0.7455787062644958,0.005922519870826433,0,1000000,26815.176010131836
2016-11-11,0.008740416183253464,0.7423684000968933,0.002628598348947648,0,1000000,23604.869842529297
2016-11-14,-0.009864971258852967,0.7393004894256592,-0.0031622073177029553,0,1000000,20536.959171295166
2016-11-15,-0.005748105115745691,0.7386669516563416,-0.008825751565713384,0,1000000,19903.42140197754
2016-11-16,-0.01709856825348113,0.7432236671447754,-0.019246657907235096,-1,0,24460.136890411377
2016-11-17,-0.017926641017307194,0.7448012828826904,-0.022181615121762827,-1,-1000000,24460.136890411377
2016-11-18,-0.025271611226591696,0.7387543320655823,-0.028267698666173225,0,-1000000,30507.08770751953
2016-11-21,-0.029685963840012167,0.7403020262718201,-0.03581834810304946,1,0,28959.39350128174
2016-11-22,-0.020188577148029442,0.7458233833312988,-0.030465400740233857,-1,-1000000,28959.39350128174
2016-11-23,-0.019634123657059726,0.7444908022880554,-0.02954863464861861,0,-1000000,30291.974544525146
2016-11-24,-0.02733439143350609,0.7406584620475769,-0.03410285785936701,1,0,34124.31478500366
2016-11-25,-0.024883004959169407,0.7412348985671997,-0.031282883273325776,-1,-1000000,34124.31478500366
2016-11-28,-0.015387986242473256,0.7398638129234314,-0.02182918111069212,0,-1000000,35495.40042877197
2016-11-29,-0.01464456445388057,0.7460849285125732,-0.022698474881190603,1,0,29274.284839630127
2016-11-30,-0.003680862925250484,0.7445351481437683,-0.01691565132533109,-1,-1000000,29274.284839630127
2016-12-01,-0.012449089682825007,0.7448567748069763,-0.025395881429736072,0,-1000000,28952.65817642212
2016-12-02,-0.013106594542176473,0.7514898180961609,-0.02114957524368282,0,-1000000,22319.61488723755
2016-12-05,-0.009412173074015253,0.7507282495498657,-0.01825320153370546,0,-1000000,23081.183433532715
2016-12-06,-0.003010520483835828,0.7534658908843994,-0.008880248159891095,0,-1000000,20343.542098999023
2016-12-07,-0.00348734373392806,0.7531821727752686,-0.009785273026974269,0,-1000000,20627.260208129883
2016-12-08,0.004297308916320779,0.7560864686965942,-0.0065284625201009715,0,-1000000,17722.9642868042
2016-12-09,0.003154050761781062,0.7578628659248352,-0.014230972430480101,-1,-2000000,15946.567058563232
2016-12-12,-0.00823794584600937,0.7616783976554871,-0.02169023803490558,0,-2000000,8315.503597259521
2016-12-13,0.004117164548666622,0.761806070804596,-0.010793677286336366,0,-2000000,8060.157299041748
2016-12-14,0.0051905935846341365,0.7613595128059387,-0.009252794635256162,0,-2000000,8953.273296356201
2016-12-15,-0.0004565839649297745,0.7526832818984985,-0.014028811631034307,0,-2000000,26305.735111236572
2016-12-16,-0.008560132210943833,0.7500131130218506,-0.020296389621515764,0,-2000000,31646.07286453247
2016-12-19,-0.020989913342171915,0.7496645450592041,-0.02066869000417814,1,-1000000,33877.670764923096
2016-12-20,-0.02123621674753716,0.7460681796073914,-0.019284630216997025,-1,-2000000,39360.1258595786
2016-12-21,-0.02130678953837426,0.747875988483429,-0.020981722028508964,1,-1000000,35549.44197336851
2016-12-22,-0.020301938654786675,0.7445018887519836,-0.01626686687923122,1,0,35698.0562210083
2016-12-23,-0.01594746474606498,0.7417626976966858,-0.013162386859012179,-1,-1000000,35698.0562210083
2016-12-26,-0.01491340293090581,0.7396340370178223,-0.01090754434852431,0,-1000000,37826.716899871826
2016-12-27,-0.013508372373989642,0.7395082116127014,-0.009692159119380083,1,0,37952.542304992676
2016-12-28,-0.0069654451155015465,0.7366102337837219,-0.005146928221795433,0,0,37952.542304992676
2016-12-29,-0.003308200809676698,0.7378658056259155,-0.006330429745283707,0,0,37952.542304992676
2016-12-30,-0.000856395503220116,0.7419443130493164,0.0021685838345328707,0,0,37952.542304992676
2017-01-02,-0.007565647695369946,0.7443799376487732,-0.0030624049011155254,0,0,37952.542304992676
2017-01-03,-0.006484229640303063,0.7439700961112976,-0.006754323250372601,0,0,37952.542304992676
2017-01-04,-0.007740090449452114,0.7450565695762634,-0.00809517654292564,0,0,37952.542304992676
2017-01-05,-0.008007129082088827,0.7519361972808838,-0.005084983243418581,0,0,37952.542304992676
2017-01-06,-0.00293817579745475,0.7558921575546265,0.004298560192827219,0,0,37952.542304992676
2017-01-09,-0.008910130543533658,0.7551843523979187,-0.005651416840313964,0,0,37952.542304992676
2017-01-10,-0.002377291456352795,0.7567674517631531,-0.00036719259145172095,0,0,37952.542304992676
2017-01-11,-0.004181800048800187,0.7550589442253113,-0.0006754038502334236,0,0,37952.542304992676
2017-01-12,0.0036005231830610954,0.7596937417984009,0.003973039940968939,0,0,37952.542304992676
2017-01-13,0.009119616701433686,0.7604215741157532,0.00664813121518756,0,0,37952.542304992676
2017-01-16,0.009651072044975562,0.7618467211723328,0.005168154122782213,0,0,37952.542304992676
2017-01-17,0.007534158755443745,0.759013295173645,0.0048264155882858295,0,0,37952.542304992676
2017-01-18,0.013500755032260028,0.7655971646308899,0.013102830228529552,1,1000000,37952.542304992676
2017-01-19,0.013978391264612991,0.753863513469696,0.012832044270363725,1,2000000,26218.891143798828
2017-01-20,0.024276440747867698,0.7506662011146545,0.020189927968288404,0,2000000,19824.26643371582
2017-01-23,0.02133636214249654,0.751664936542511,0.023065100495114087,0,2000000,21821.73728942871
2017-01-24,0.022149197834591204,0.7554181814193726,0.024393061230962104,0,2000000,29328.227043151855
2017-01-25,0.018765683722177313,0.7602481842041016,0.015939830608520368,0,2000000,38988.23261260986
2017-01-26,0.017884223270101578,0.7651402354240417,0.013120331576754848,-1,1000000,43362.438678741455
2017-01-27,0.010845506015679018,0.7639419436454773,0.007064515706781403,-1,0,47574.04327392578
2017-01-30,0.014892183428085994,0.7615275979042053,0.010676891215604114,1,1000000,47574.04327392578
2017-01-31,0.014187714714186936,0.7632247805595398,0.009411480101371739,0,1000000,49271.225929260254
2017-02-01,0.008567251373740058,0.7671064734458923,0.009931660361787097,-1,0,53152.91881561279
2017-02-02,0.0034364833339663465,0.7663598656654358,0.006401808280371505,0,0,53152.91881561279
2017-02-03,0.00476337350787613,0.7674420475959778,0.005999340934026197,0,0,53152.91881561279
